AGID,SoftVend,SoftReg,SPID,TMID,TMRef,OK,Name,Contact,TID,Title,Address,Suburb,State,Pcode,Phone,Mobile,Fax,Email,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
996,PROPERTYIQ,Simply Strata ,117741.0,100002246,,N,JS Lawns & Gardens    ,Jammes Slater,N,Lawns & Gardens,46A Sutherland Street   ,ST PETERS,NSW,2044,,0405 934 674,,jslawns@hotmail.com,,84519861810,U,,26/09/22 Expired PL :,,6/03/2023,Description|Status|Comments|Public Liability|2022-09-24|$10M|
996,PROPERTYIQ,Simply Strata ,168410.0,100002247,,N,UPAINT AND USPARK PTY LTD  ,Laith Obaid,N,Painting & Building,71 New Illawarra Road  ,BEXLEY NORTH,NSW,2207,,0424 192 624,,upaintanduspark@gmail.com,,53630954380,R,,,,1/09/2022,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,167967.0,100002249,,A,RFP Property Solutions Pty Ltd     ,Aaron,N,PAINTERS,Suite 6. 68 - 70 Station Street  ,BOWRAL,NSW,2576,,0400 052 263,0448 661 258,aaron@rfpgroup.com.au,,14654366088,R,,"'- No NSW OFT Licenses held - restricted to $5,000 per job.",,28/11/2023,Description|Status|Comments|Workers Compensation|2024-06-30||Public Liability|2024-11-01|$20m|
996,PROPERTYIQ,Simply Strata ,168405.0,100002251,,N,FOSTER & CO. CONSTRUCTION PTY LTD    ,James Foster,N,Builder,  ,,,,,0412 615 333,,fosterandcoconstruction@outlook.com,,19656601268,R,,20/10/23 Expired PL :  Not authorized to work on Class 2 buildings requiring a regulated design  : PL renewal requested :,,29/04/2024,Description|Status|Comments|Licence - Company - Builder |2026-04-07||Workers Compensation|2023-06-30||Public Liability|2023-10-18|$5M|Licence - Supervisor/Nominee/Individual|2026-04-07||
996,PROPERTYIQ,Simply Strata ,71980.0,100002253,,N,KK CIVIL ENGINEERING,Ali Khamis,N,Engineer,PO Box 493  ,PADSTOW,NSW,2211,9599 8829,,,admin@kkcivil.com.au,,45096363254,R,,,,1/09/2022,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,113158.0,100002254,,N,Above All Arbor   ,L & M Matthews,N,Arborist,P.O. Box 351  ,MITTAGONG,NSW,2575,,0419 272 566,,aboveallarbor@bigpond.com,,35205095788,R,,,,29/04/2024,Description|Status|Comments|Workers Compensation|2021-12-31||Public Liability|2022-01-06|$20M|
996,PROPERTYIQ,Simply Strata ,0.0,100002255,,X,B P Helps    ,Brian Ronald & Patricia Helps,N,Owner,10/10 Holmhale Street  ,BOWRAL,NSW,2576,0439 423 087 (R),0409 0492 557 (P),,briantrish0@gmail.com,,,U,,01/09/22 Not monitored by Trades Monitor :,,1/09/2022,
996,PROPERTYIQ,Simply Strata ,168408.0,100002257,,N,J.P.L Plumbing Services Pty Ltd   ,Jamie Lewis,N,PLUMBER,  ,,,,,0415 924 164,,jamielewis1@bigpond.com,,57083863824,U,,,,29/04/2024,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,1163.0,100002258,,A,ABLE DOOR SERVICES (NSW) PTY LTD,Mark Condron,N,,507-509 Victoria Street  ,WETHERILL PARK,NSW,2164,9757 1877,,,accounts@abledoors.com.au,,90097064527,R,,Roller Shutters Installation 26/9/2016 SWMS Held. See in scanned section  General Insurance  ,,8/07/2024,Description|Status|Comments|Structural Metal Product Manufacturing|2024-06-30||Public Liability / Product Liability|2025-03-31|$20M|OHS Trades Monitor accredited|2023-07-13||
996,PROPERTYIQ,Simply Strata ,82141.0,100002261,,A,BOWSERS - FIRE PROTECTION,,N,,Unit 5/19 McCauley Street  ,MATRAVILLE,NSW,2036,,,,bowsers@bowsers.com.au,,79099023873,R,,,,17/07/2024,Description|Status|Comments|Workers Compensation|2024-06-30||Public Liability and Professional Indemnity|2025-03-31|$20M|OHS Certificate|2025-03-28||Licence - Supervisor - |2025-11-07||Licence - Company - Minor Trade Work (Passive fire protection systems only) |2025-12-22||Fire Safety Assessment	|2024-07-31||Workers Compensation (qld)|2024-06-30||Licence - Company - Fire Safety Professional Fire -
996,PROPERTYIQ,Simply Strata ,169212.0,100002262,,N,YOUR HOUSE GROUP PTY. LIMITED,,N,,72 McGuinness Drive  ,MOUNT MURRAY,NSW,2527,,400519965,,yourhousehandyman@live.com.au,,70080116721,R,,21/12/2022 - s/w Contractor - declined to register. email address bounces. Called at 1221pm left cmsg to c/b. ,,21/12/2022,Description|Status|Comments|NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||Licence - Company - |Not Held||
996,PROPERTYIQ,Simply Strata ,169204.0,100002263,,N,MEGA BIN SERVICES PTY LTD,,N,,20 Gilmour Street  ,COLYTON,NSW,2760,,0415 558 480,,perihan@megabinservices.com.au,,86645507857,R,,,,1/12/2022,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||Licence - Company - |Not Held||
996,PROPERTYIQ,Simply Strata ,166251.0,100002264,,N,IMPECCABLE CLEANING SERVICES  PTY LTD,,N,Cleaner,14/46 Wellington Road  ,SOUTH GRANVILLE,NSW,2142,1300 518 682,,,info@impeccablecleaningservices.com.au,,81640442824,R,,,,1/12/2022,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,169210.0,100002265,,N,TIMBER INSPECTION NSW PTY LTD,Luke Joyce,N,Consultant,4310 The Bucketts Way  ,FORBESDALE,NSW,2422,0401 296 447,0401 296 447,,luke@timberinspectionnsw.com.au,,52657019808,R,,Timber Inspection-no licence needed,,7/03/2024,Description|Status|Comments|Workers Compensation|2025-02-28||Public Liability|2024-02-28|$20M|Professional Indemnity|2024-02-28|$5M|
996,PROPERTYIQ,Simply Strata ,169211.0,100002266,,N,Waterworx Pressure Washing Co   ,Robert Crick,N,Cleaning,  ,,,,,0421 541 220,,WATERWORX.CO@hotmail.com,,61543710650,U,,,,29/04/2024,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||Licence - Company - |Not Held||
996,PROPERTYIQ,Simply Strata ,169200.0,100002267,,N,BROTHERS CLEANING SOLUTIONS PTY LTD,,N,Carpet Cleaning,9/9 Clarence Street  ,MOSS VALE,NSW,2577,4879 9733,0426 687 293,,admin@brotherscleaningsolutions.org,,43640083834,R,,,,1/12/2022,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,0.0,100002268,,X,SERVICE NSW,,N,,2-24 Rawson Place  ,SYDNEY,NSW,2000,,,,accounts@simplystrata.com.au,,,U,,01/12/22 Not monitored by Trades Monitor :,,1/12/2022,
996,PROPERTYIQ,Simply Strata ,94469.0,100002270,,Y,XTREME LOCKSMITHS PTY LTD,Ethan or Shawn,N,Locksmiths,Unit 40/3 Kelso Crescent  ,MOOREBANK,NSW,2170,,0404 80 44 44,,accounts@xtremelocksmiths.com.au,,73121558834,R,,,,25/06/2024,Description|Status|Comments|Public Liability / Product Liability|2025-04-12|$20M|Workers Compensation|2025-06-30||Security Service - Master Licence|2028-12-10||
996,PROPERTYIQ,Simply Strata ,169206.0,100002274,,N,SML ROOFING,Shannon Lloyd,N,Roofer,  ,,,,,413908028,,mrshannonlloyd@hotmail.com,,56551415261,U,,,,29/04/2024,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,0.0,100002277,,X,Timothy Reynolds    ,Timothy Reynolds,N,Owner,"3/12 Berrima Rd,  ",MOSS VALE,NSW,2577,,0488 295 728,,timjaynemv@gmail.com,,,U,,01/12/22 Not monitored by Trades Monitor :,,1/12/2022,
996,PROPERTYIQ,Simply Strata ,0.0,100002278,,X,Candy & Wayne Barford   ,Candy & Wayne Barford,N,Owner,1/12 Berrima Rd  ,MOSS VALE,NSW,2577,,0418240463 (C),,candyandwayne@live.com,,,U,,01/12/22 Not monitored by Trades Monitor :,,1/12/2022,
996,PROPERTYIQ,Simply Strata ,156472.0,100002279,,N,Hire A Hubby Campbelltown,Bill Blakey,N,Handyman,P. O. Box 72  ,SILVERDALE,NSW,2752,,0421 623 638,,campbelltown.nsw@hireahubby.com.au,,98735217523,R,,01/12/21 Expired PL : ONLY FOR CONTRACTS NOT REQUIRING INSURANCE UNDER THE HOME BUILDING COMPENSATION FUND,,1/12/2022,Description|Status|Comments|Licence - Company - Kitchen Bathroom Laundry Renovator -  Carpenter  -Waterproofing Technician  -Minor Maintenance/Cleaning|2022-06-11||Workers Compensation|2021-08-31||Public Liability|2021-11-30|$20M|Licence - Individual - Kitchen Bathroom Laundry Renovator -Carpenter- Waterproofing Technician -Minor Maintenance/Cleaning |2022-06-11||
996,PROPERTYIQ,Simply Strata ,149661.0,100002280,,Y,ADEPT FIRE PROTECTION SERVICES PTY LTD,Tayleb,N,Fire,6/45-51 Huntley St  ,ALEXANDRIA,,2015,1800 023 378,0414 065 577,,info@adeptfire.com.au,,90628577266,R,,10/12/21 - SWMS held - filed under general..,,7/03/2024,Description|Status|Comments|Workers Compensation|2024-09-30||Public Liability / Professional Indemnity|2024-10-31|$20M & $5M|Fire Safety Assessor|2024-07-31||
996,PROPERTYIQ,Simply Strata ,166063.0,100002281,,Y,ALBATROSS FIRE PTY LTD,Trent,N,Fire And Inspection,64 the straight  ,ORAN PARK,NSW,2750,,0402 280 116,,Admin@albatrossfire.com.au,,17651583309,R,,,,10/07/2024,Description|Status|Comments|Public Liability and Professional Indemnity|2025-06-30|$10m/$5m|Workers Compensation|2024-07-31||Fire Accreditation NSW|2024-07-31||
996,PROPERTYIQ,Simply Strata ,0.0,100002282,,X,Brad Cini    ,Brad Cini,N,Owner,16 Albert Street  ,BANKSIA,NSW,2216,,0408 331 563,,brad.cini@hotmail.com,,,U,,01/12/22 Not monitored by Trades Monitor :,,1/12/2022,
996,PROPERTYIQ,Simply Strata ,145993.0,100002284,,Y,J M Garage Doors,JERRY  MADIGAN,N,Garage doors,P.O. Box 378   ,ENGADINE,NSW,2233,,439500690,,,,86939872032,R,,,,13/05/2024,Description|Status|Comments|Public Liability / Product Liability|2025-04-30|$20M|
996,PROPERTYIQ,Simply Strata ,169209.0,100002285,,N,TALKING PAINT,Nathan Micallef,N,PAINTERS,  ,,,,0466 527 327,0466 527 327,,info@talkingpaint.com.au,,17557841129,U,,12/12/22 PL sent tax inv sent email req Coc 6/12/22 PL sent rego without Coc sent req ,,29/04/2024,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,76328.0,100002286,,Y,Clean My Windows,,N,Window Cleaning/Painting,Po Box W131  ,PARRAMATTA WESTFIELD,NSW,2150,416622134,,,admin@cleanmywindows.com.au,,62385541841,R,,ABN=TRUST,,16/02/2024,Description|Status|Comments|Public Liability / Product Liability|2025-02-13|$20M|
996,PROPERTYIQ,Simply Strata ,0.0,100002288,,X,Karen Holley    ,Karen Holley,N,Owner,3/68 Stoney Creek Rd  ,BEVERLEY HILLS,NSW,2209,,0450 164 347,,karen.holley829@gmail.com,,,U,,01/12/22 Not monitored by Trades Monitor :,,1/12/2022,
996,PROPERTYIQ,Simply Strata ,119743.0,100002289,,Y,COUVARAS ARCHITECTS PTY LTD,Peter Couvaras,N,Architect,PO Box 568  ,CRONULLA,NSW,2230,9527 7459,0405 107 539,,peter@couvaras.com,,86660152198,R,,ABN= Trust,,11/07/2024,Description|Status|Comments|Professional Indemnity|2025-01-05|$10M|Public Liability / Product Liability|2025-02-05|$20M|Workers Compensation|2025-06-30||D & B registration|2027-07-02||Architect Registration- Active|||
996,PROPERTYIQ,Simply Strata ,169207.0,100002290,,N,Stephen Curcuruto   ,Stephen Curcuruto,N,Builder,  ,,,,,0428 691 577,,stephencurcuruto@gmail.com,,,U,,,,29/04/2024,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,54304.0,100002291,,N,Doors Plus Leumeah    ,Lee,N,DOORS,9/7 Hollylea Road  ,LEUMEAH,NSW,2550,02 9824 0480,0432 144 256,,campbelltown@doorsplus.com.au,,60003816797,U,,24/10/23 PL WC Letter emailed 03/07/23 Expired PL :,,29/04/2024,Description|Status|Comments|Licence - Company - Joiner|2027-12-09||Licence - Individual - Door fixing only|2026-05-16||Workers Compensation|2024-06-30||Public Liability|2023-06-30|$20M|Workers Compensation|2023-09-30||
996,PROPERTYIQ,Simply Strata ,169203.0,100002293,,N,Goulburn Washers     ,Aaron Wadsworth,N,Roofing,  ,,,,,0429 789 161,,aaron@goulburnwashers.com,,40405661003,U,,07/06/23 Expired PL : no work above $5000 incl labour materials GST,,29/04/2024,Description|Status|Comments|Public Liability|2023-06-05|$5M|
996,PROPERTYIQ,Simply Strata ,169202.0,100002295,,N,DCB Carpentry,,N,,325 Scroggies Road  ,LAKESLAND,NSW,2572,,437810923,,dcb.carpentry@hotmail.com,,47611045249,R,,,,1/12/2022,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,169201.0,100002298,,N,CM Johnson Carpentry & Joinery,Chris Johnson,N,Builder,15 Roycroft Street  ,BOWRAL,NSW,2576,0413 808 610,0413 808 610,,johnson_c@outlook.com.au,,98603254407,R,,,,1/12/2022,Description|Status|Comments|NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||Licence - Company - |Not Held||
996,PROPERTYIQ,Simply Strata ,169208.0,100002299,,N,TAKB1R Property Maintenance,Murad Ilhan,N,Cleaning,20/46 Wellington Road  ,SOUTH GRANVILLE,NSW,2142,0490 395 473,0490 395 473,,muradilhan@hotmail.com,,38178647413,R,,01/12/23 Expired PL :,,29/04/2024,Description|Status|Comments|Public Liability|2023-11-29|$10M|
996,PROPERTYIQ,Simply Strata ,146394.0,100002300,,A,CRC Civil Pty Limited,,N,Builder,PO Box 769  ,PICTON,NSW,2571,4677 0488,,,admin@crccivil.com.au,,78147751406,R,,Civil Works Including Drainage,,19/06/2024,Description|Status|Comments|Public Liability / Product Liability|2025-05-31|$20M|Workers Compensation|2024-06-30||Licence - Company - Drainage|2025-12-02||Licence - Supervisor - Drainage|2028-07-16||
996,PROPERTYIQ,Simply Strata ,117600.0,100002301,,R,MASTERCUT CONCRETE AUST PTY. LTD.    ,Jay,N,Concrete,  ,,,,(02) 9755 5505,,,mastercut@mastercut.net.au,,78081500610,R,," Concrete cutting conly - Restricted to $5,000 for concreting/paving : ",,17/07/2024,Description|Status|Comments|Workers Compensation|2025-06-30||Public Liability / Product Liability|2025-06-30|$50M|
996,PROPERTYIQ,Simply Strata ,169205.0,100002302,,N,Merops Services Pty Ltd,Tony Saunders,N,,Bimbimbie 980 Grabine Road 980 Grabine Road,BIGGA,,2583,024835 2496,0409 399 849,,tonysaunders@harboursat.com.au,,93145999588,R,,4/1/23 Cnntractor won't supply information to Ebix One off job,,29/04/2024,
996,PROPERTYIQ,Simply Strata ,0.0,100002303,,Q,Alliance Tiling Group   ,C IACONO & R.P IACONO,N,Tiler/Painter/Decora,5 Eva Ave  ,GREEN VALLEY,NSW,2168,,,,,,48734412655,R,,01/12/22 Insufficient Information :  no No email,,1/12/2022,
996,PROPERTYIQ,Simply Strata ,70049.0,100002305,,Y,RENNIE BROS TREE SURGEONS PTY LTD   ,,N,Arborist,P.O. Box 31  ,JANNALI,NSW,2228,,1800736643,,info@renniebros.com.au,,88610751490,R,,,,15/07/2024,Description|Status|Comments|Workers Compensation|2025-02-28||Professional Indemnity|2025-02-28|$5M|Public Liability|2024-10-30|$20M|
996,PROPERTYIQ,Simply Strata ,0.0,100002306,,X,ACR Asbestos Consultants,ACR Asbestos Consultants,N,,95 Combermere Street  ,GOULBURN,NSW,2580,,0433 628 157,,,,,U,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,0.0,100002307,,X,Margaret Williamson   ,Margaret Williamson,N,Owner,33/3 Suttor Road  ,MOSS VALE,NSW,2577,,0477 461 953,,williamson.mags@gmail.com,,,U,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,37014.0,100002309,,N,Divall's Earthmoving &Bulk Haulage   ,Divall's Earthmoving &Bulk Haulage,N,Road Sealing,17090 Hume Highway  ,GOULBURN,NSW,2580,02 4829 8200,,02 4829 8257,accounts.receivable@divalls.com.au,,46060434871,U,,1/3/16 PL Reminder emailed : 29/02/16 Expired PL :,,29/04/2024,"Description|Status|Comments|Site Preparation Services|2016-06-30||Public Liability - Bulk haulage,earthmoving contractor,quarry operator,crushing contractor, & sand & soil yard |2016-02-28|$20M|Light Vehicle Insurance |2016-02-28||Heavy Vehicle Insurance or Registration|2016-02-28||"
996,PROPERTYIQ,Simply Strata ,144448.0,100002310,,N,NILAND ROOFING PTY LTD,,N,,6/3 Grosvenor Place  ,BROOKVALE,NSW,2100,289370197,,,info@nilandroofing.com.au,,63610757938,R,," Roof Tiling + Plumbing  18/07/2022- SWMS held, filed under  GEN ",,3/04/2024,"Description|Status|Comments|Workers Compensation|2025-02-28||Licence - Company - Roof Tiling|2027-06-13||Licence - Individual - Roof Plumber, Roof Tiler|2027-07-29||Public Liability|2024-03-11|$20m|"
996,PROPERTYIQ,Simply Strata ,160646.0,100002311,,N,EASY PRINT (NSW) PTY LTD    ,Eva McKenzie,N,Signs,31-35 Finlay Road  ,GOULBURN,NSW,2580,02 4822 1222,,,eva@easyprint.net.au,,97653377872,R,,,,15/05/2024,
996,PROPERTYIQ,Simply Strata ,128182.0,100002314,,N,FELTHAM FLOORS PTY LIMITED,peter,N,,6/7-9 Birchgrove Road   ,BALMAIN,NSW,2041,,409000077,895551234,peter@felthamfloors.com.au,,33098472078,R,,03/07/23 Expired PL :,,4/08/2023,Description|Status|Comments|Workers Compensation|2022-10-31||Public Liability|2023-07-02|$5M|
996,PROPERTYIQ,Simply Strata ,0.0,100002315,,X,The Marulan Cafe   ,The Marulan Cafe,N,Cleaning,52 Marulan Street  ,MARULAN,NSW,2579,02 4841 1717,,,admin@themarulancafe.com,,39634759783,R,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,93771.0,100002317,,N,TCx Solutions Australia,Alvaro,N,,  ,,,,0400 998 109,0400 998 109,,info@tcxsolutions.com.au,,44906304438,R,,05/12/19 Expired PL :,,29/04/2024,Description|Status|Comments|Public Liability - Antenna Installer|2019-11-30|$10M|
996,PROPERTYIQ,Simply Strata ,3501.0,100002318,,Y,Luchman Electrical   ,Michael Luchman (Level 2 electrician),N,Electrical,P. O. Box 121  ,WAVERLEY,NSW,2024,02 9345 0861,0418 414 309,02 9345 0871,Luchmanelectrical@gmail.com,,32951959494,R,,,,24/07/2024,Description|Status|Comments|Workers Compensation|2024-09-30||Licence - Individual - Electrician|2025-08-05||Public Liability / Product Liability|2025-06-19|$20M|Licence - Company - Electrician|2026-01-09||
996,PROPERTYIQ,Simply Strata ,102472.0,100002319,,N,Coochie Hydrogreen    ,,N,Lawns / Gardens,P. O. Box 1232  ,BOWRAL,NSW,2576,,0414 661 309,,,,14641485954,U,,20/07/1 - PL req. 02/07/18 Expired PL :,,8/05/2023,Description|Status|Comments|Public Liability|2018-06-30|$10M|
996,PROPERTYIQ,Simply Strata ,87426.0,100002320,,N,Laser Plumbing,,N,,PO Box 318  ,PICTON,NSW,2571,4677 1254,,,picton@laserplumbing.com.au,,39619267275,R,,23/08/2017 No Longer Operating under this ABN and not working for the client. ,,8/05/2023,Description|Status|Comments|Licence - Company - Drainer LP & Gasfitter Plumber & Rood Plumber|||Licence - Individual - Plumber And Roof Plumber : Drainer :|||Workers Compensation|||Public Liability||$20M|
996,PROPERTYIQ,Simply Strata ,44056.0,100002322,,A,CETEC PTY. LTD.,Oliver Eva,N,Consultant,"Unit 2/3, 216 Willoughby Road  ",NAREMBURN,NSW,2065,9966 9211,0427 462 700,,sydney@cetec.com.au,,44006873687,R,,Scientific & Technical Risk Soultions Consultancy,,24/05/2024,Description|Status|Comments|Workers Compensation - VIC|2024-06-30||Professional Indemnity|2025-05-17|$10m|Public Liability|2024-12-04|$20M|NSW|2024-07-31||WA|2024-11-24||QLD|2024-06-30||
996,PROPERTYIQ,Simply Strata ,170915.0,100002323,,N,PROSEAL SOLUTIONS PTY LTD,Dylan Gebran,N,,2C Bristol Street  ,MERRYLANDS,NSW,2160,0400 657 667,0451 987 852,,dylang@psswaterproofing.com.au,,22646464137,R,,,,8/05/2023,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,0.0,100002324,,X,SP14422,,N,,  ,,,,,,,,,,U,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,0.0,100002326,,X,Scott & Simone Campbell    ,Scott & Simone Campbell,N,Owner,"3/101 Kangaloon Rd,  ",BOWRAL,,2576,0419 708 288 (Sim),0408 106 755 (Sco) ,,sacslr@aol.com,,,U,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,0.0,100002327,,X,PRUE ANNE COATES,Daniel Coates,N,,"28/180 Glendiver Road,  ",THE OAKES,NSW,2570,,0404 460 655 D,,chokes83@gmail.com,,87765483232,U,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,170918.0,100002330,,N,Service Roofing       ,PATRICK JOSEPH MCMANUS,N,Roofer,10 Peregrine Street  ,GLEDSWOOD HILLS,NSW,2557,,0431 733 267,,Serviceroofing2020@gmail.com,,58320467637,U,,,,8/05/2023,Description|Status|Comments|Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,170910.0,100002332,,Y,DJP PROJECTS,Darran Powell,N,,25 Antill Street  ,PICTON,NSW,2571,,410122583,,djpprojects16@gmail.com,,42168497466,R,,,,9/04/2024,Description|Status|Comments|Public Liability / Product Liability|2025-03-29|$5M|Licence - Individual - Carpenter|2027-01-20||
996,PROPERTYIQ,Simply Strata ,138694.0,100002333,,Y,LIFT CONNECT PTY LIMITED,,N,Lifts,Po Box 28  ,PETERSHAM,NSW,2049,,,,accounts@liftconnect.com.au,,50612662941,R,," 09/6/21-SWMS held, filed under GEN",,4/06/2024,Description|Status|Comments|Workers Compensation|2025-04-30||Public Liability / Product Liability|2025-05-14|$20M|Licence - Company - Electrican|2025-01-15||Licence - Individual - Electrician|2024-08-23||
996,PROPERTYIQ,Simply Strata ,134590.0,100002334,,Y,Safety Xpress  ,Jethro Mills-Meyrick,N,Safety,4/12 Bernera Road  ,PRESTONS,NSW,2170,1300 049 246,,,sales@safetyxpress.com.au,,20253093811,R,,ABN= Trust,,1/07/2024,Description|Status|Comments|Workers Compensation|2025-06-30||Public Liability / Product Liability|2025-05-26|$20M|
996,PROPERTYIQ,Simply Strata ,170914.0,100002335,,Y,PLATINUM ROOFING SPECIALISTS,Mark ,N,Roofer,"5/21 Hickeys Rd,   ",PENRITH,,2749,0416 412 682,0416 412 682,,mark@platinumroofingspecialists.com.au,,37614452103,R,,,,29/04/2024,Description|Status|Comments|Workers Compensation|2024-12-31||Licence - Company - Roof Tiler|2027-06-27||Licence - Supervisor - Roof Tiler|2027-12-09||Public Liability|2024-09-30|$20m|
996,PROPERTYIQ,Simply Strata ,170916.0,100002336,,N,Rapid Blue,,N,Hi Pressure Water Cleaning,  ,,,,,0459 584 583,,Rapidbluehpc@gmail.com,,,U,,no work over $5000 incl labour materials GST : no licence,,29/04/2024,Description|Status|Comments|Public Liability|2024-05-16|$5m|
996,PROPERTYIQ,Simply Strata ,170913.0,100002337,,N,Mess To Marvellous,Hussein,N,Cleaning,  ,,,,,0412 231 243,,hussein@messtomarvellous.com.au,,41654881375,R,,,,29/04/2024,Description|Status|Comments|NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||Licence - Company - |Not Held||NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||
996,PROPERTYIQ,Simply Strata ,170909.0,100002338,,N,Allan O'Neill Electrical   ,Allan O'Neill,N,Electrical,52 Mewburn Drive  ,GOULBURN,NSW,2580,,0418 482 521,,allanoneillelectrics@westnet.com.au,,67830799257,R,,,,29/04/2024,Description|Status|Comments|NSW:OFT : Licence - Partnership -|Not Held/No Expiry Date||NSW:OFT : Licence - Supervisor/Nominee/Individual -|Not Held/No Expiry Date||Licence - Company - |Not Held||
996,PROPERTYIQ,Simply Strata ,0.0,100002339,,X,Catherine Wilkie    ,Catherine Wilkie,N,Owner,8/43 Rudd Rd  ,LEUMEAH,NSW,2560,,0434 623 369,,catherine.wilkie@live.com.au,,,U,,08/05/23 Not monitored by Trades Monitor :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,186880.0,100002341,,Q,roof repairs sutherland shire     ,Michael & Shaun,N,Roofer,  ,MIRANDA,NSW,2228,1300 394 063,,,info@roofrepairssutherlandshire.com.au,,,U,,08/05/23 Insufficient Information :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,553.0,100002342,,Y,FLICK - Sydney,,N,,Unit 9 145 Arthur Street 145 Arthur Street,HOMEBUSH WEST,NSW,2140,028412 2497,,,Sydney.Strata@flick.com.au,,,U,,23/09/16 SWMS held :Approved for hygiene services & pest control. The Individual performing Pest Control Work must hold PMT Licence,,23/07/2024,Description|Status|Comments|Public Liability and Professional Indemnity|2025-05-31|$20M&$10M|Workers Compensation|2025-06-30||
996,PROPERTYIQ,Simply Strata ,0.0,100002343,,X,CALM COMPUTING,Bruce White,N,,PO Box 681  ,MOSS VALE,NSW,2577,0410 628 706,0410 628 706,,info@calmcomputing.com.au,,35190885441,R,,08/05/23 Trade or Service un-known :,,8/05/2023,
996,PROPERTYIQ,Simply Strata ,148596.0,100002344,,N,RMB Lawyers Goulburn   ,Tait Keller,N,Legal ,P.O. Box 868  ,GOULBURN,NSW,2580,02 4824 9923,,,taitk@rmblawyers.com.au,,,U,,,,29/04/2024,Description|Status|Comments|Legal Professional Indemnity|2021-06-30||
