AGID,SOFTVEND,SOFTREG,SPID,TMID,TMREF,OK,Name,Contact,TID,Title,Address,Suburb,State,pCode,Phone,Mobile,faX,EMAIl,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
868,MAXSOFT,magiXstrata,123363,1234,SHEEHAN LOCKSMITHS,Z,SHEEHAN LOCKSMITHS,,N,Locksmith,PO Box 878 INGLEWOOD WA 6932,,,,,0412 153 846,,sheehanlocksmiths@gmail.com,,44821027627,R,,ABN=Trust,,28/04/2021,Not Monitored
868,MAXSOFT,magiXstrata,,1237,DSW FABRICATIONS,N,DSW FABRICATIONS,,N,Equipment / Hardware,3/ 4 Milson Place O CONNOR WA 6163,,,,,0431 983 324,,dswfabrications@gmail.com,,58889614527,N,,New Account,,,No
868,MAXSOFT,magiXstrata,0,1238,VALUATIONSHQ,X,VALUATIONSHQ,,N,Insurance - Valuation,71 Harris Street BICTON WA 6157,,,,9339 6748,,,info@valuationshq.com.au,,39638330177,R,,,,18/05/2021,Exempt
868,MAXSOFT,magiXstrata,202532,1239,JMAR CONTRACTING,V,Jmar Contracting,,N,Waterproofing,,,,,0416 275 245,,,jmarcontracting@gmail.com,,26436069722,R,,,,15/12/2022,Validating
868,MAXSOFT,magiXstrata,159199,1240,DRAINS PLUS,N,DRAINS PLUS,,N,PLUMBING & DRAINAGE,115 Marlock Drive GREENWOOD WA 6024,,,,1800420000,,,info@drainsplus.net.au,,30858677498,R,,15/11/22 PL Letter emailed 16/03/22 Expired PL : ABN=Trust,,23/10/2023,No
868,MAXSOFT,magiXstrata,108663,1242,GEORGE'S LANDSCAPING & GARDENI,Y,George's Landscaping &,,N,Landscaping,PO BOX 1049 CLOVERDALE WA 6985,,,,,0404 902 999,,georgechr00@gmail.com,,82869490061,R,,01/11/23 Expired PL :,,24/06/2024,Yes
868,MAXSOFT,magiXstrata,,1245,DEB HURLEY,N,DEB HURLEY,,N,Garden Maintenance,39A  Westfield Rd CAMILLO WA 6111,,,,,448802079,,debbiehurley81@gmail.com,,72805403938,N,,New Account,,17/09/2024,No
868,MAXSOFT,magiXstrata,165845,1249,SOUTHWEST COAST ACCESS PTY LTD,Z,SOUTHWEST COAST ACCESS PTY LTD,,N,,"Unit 2, 33 Panton Rd GREENFIELDS WA 6210",,,,,0427 888 556,,swcaccess@gmail.com,,89604505142,R,,,,15/09/2021,Not Monitored
868,MAXSOFT,magiXstrata,129488,1251,INTELLIGENT HOME TECH CENTRE,Z,INTELLIGENT HOME TECH CENTRE,,N,Intercom,26 Walters Drive OSBORNE PARK WA 6014,,,,6363 8744,,,brentonturnor@intelligenthome.com.au,,,R,,,,14/06/2021,Not Monitored
868,MAXSOFT,magiXstrata,185736,1252,TREVORS CARPETS,Z,TREVORS CARPETS,,N,,187 High Rd WILLETON WA 6155,,,,9457 7088,,,sales@trevorswilletton.com.au,,94127528698,R,,,,1/03/2022,Not Monitored
868,MAXSOFT,magiXstrata,105785,1255,QA PLUMBING,Z,QA PLUMBING,,N,PLUMBING & DRAINAGE,PO Box 2030 MANDURAH WA 6210,,,,9582 8822,,,admin@qaplumbing.com.au,,12158312273,R,,,,30/06/2021,Not Monitored
868,MAXSOFT,magiXstrata,165847,1257,XTRA ELECTRICAL,Z,XTRA ELECTRICAL,,N,Electrical,PO Box 240 MANDURAH WA 6210,,,,,,,xtraelec@gmail.com,,48618703923,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,166297,1262,THE PLUMBING CO,Z,The Plumbing Co,,N,PLUMBING & DRAINAGE,6/196 Campbell Street BELMONT WA 6105,,,,0405 559 988,0457 776 555,,team@theplumbingco.com.au,,40713660225,R,,01/06/22 Expired PL :,,26/01/2022,Not Monitored
868,MAXSOFT,magiXstrata,129488,1263,PERTH LEAK DETECTORS,Z,PERTH LEAK DETECTORS,,N,Leak Detection,,,,,,0422 674 705,,perthld@mail.com,,,R,,,,22/07/2021,Not Monitored
868,MAXSOFT,magiXstrata,116239,1264,CK BUILDING & MAINTENANCE,N,CK BUILDING & MAINTENANCE,,N,Builder,PO Box 7163 KARAWARA WA 6152,,,,,0424 663 996,,ckbuilding@outlook.com,,76409747268,R,,,,7/12/2023,No
868,MAXSOFT,magiXstrata,203299,1265,LWOOD PTY LTD,Z,LWOOD PTY LTD,,N,Unknown,8 Kalgan Close HEATHRIDGE WA 6027,,,,,0439 092 405,,,,74925474238,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,0,1266,CITY OF VINCENT,X,CITY OF VINCENT,,N,Goverment Department,PO Box 82 LEEDERVILLE WA 6902,,,,,,,mail@vincent.wa.gov.au,,62191132542,R,,,,,Exempt
868,MAXSOFT,magiXstrata,164822,1268,GREENVIEW MOWING,Y,Greenview Commercial Mowing,,N,Lawnmower,,,,,,0434 935 683,,admin@greenviewmowing.com,,77650965101,R,,,,6/02/2024,Yes
868,MAXSOFT,magiXstrata,161704,1269,POOL HEATING SOLUTIONS WA,Z,POOL HEATING SOLUTIONS WA,,N,POOL & SPA,PO Box 766 SUBIACO WA 6904,,,,,0488 499 978,,info@poolheatingsolutionswa.com.au,,63553980492,R,,06/09/23 Expired PL :,,18/08/2021,Not Monitored
868,MAXSOFT,magiXstrata,0,1270,HEMSLEY PATERSON,X,HEMSLEY PATERSON,,N,Insurance - Valuation,PO Box 752 WEST PERTH WA 6872,,,,9322 2070,,,reception@hemsleypaterson.com.au,,94164843725,R,,,,18/09/2024,Exempt
868,MAXSOFT,magiXstrata,134163,1272,FULLWORKS PTY LTD,Y,Fullworks Fire Safety,,N,Fire And Inspection,2/67 Callaway Street WANGARA WA 6065,,,,6202 0070,,,sales@fullworksfiresafety.com.au,,96521495309,R,,,,2/09/2024,Yes
868,MAXSOFT,magiXstrata,163852,1273,CCN CLEANING & MAINTENANCE,Z,CCN CLEANING & MAINTENANCE,,N,Cleaning,21 Blato Place SPEARWOOD WA 6163,,,,,,,c_cuff@bigpond.com,,39644197455,R,,23/02/22 Contractor requested to be deteted,,,Not Monitored
868,MAXSOFT,magiXstrata,14489,1274,WILD SWAN CLEANING SERVICES,Z,WILD SWAN CLEANING SERVICES,,N,Cleaning - Carpets,TRIGG WA 6019,,,,0431 371 644,0431 3710 64,,contact@wildswanservices.com.au,,,R,,,,30/08/2021,Not Monitored
868,MAXSOFT,magiXstrata,202922,1277,GUTTER CLEANING WA,V,GUTTER CLEANING WA,,N,"Gutters, Roof Plumbing",,,,,,0424 306 608,,mrguttercleaner@gmail.com,,51300923483,N,,,,20/08/2024,Validating
868,MAXSOFT,magiXstrata,186880,1278,MUNDYS PLUMBING & GAS,Q,MUNDYS PLUMBING & GAS,,N,PLUMBING & DRAINAGE,3/18 Nettleton Road BYFORD WA 6122,,,,,0420 908 300,,admin@mundysplumbing.com.au,,,R,,29/4/24 Insufficient Information: No ABN,,,Query
868,MAXSOFT,magiXstrata,186880,1279,RE-COLOUR WINDOWS,Z,RE-COLOUR WINDOWS,,N,Painter,66 Le Grand Gardens MARANGAROO WA 6064,,,,,0438 563 143,,info@recolour.com.au,,Exempt,X,,,,24/09/2021,Not Monitored
868,MAXSOFT,magiXstrata,165839,1282,FENCING FINESSE,Z,FENCING FINESSE,,N,Fencing,3/39 Biscayne Way JANDAKOT WA 6164,,,,,0439 411 989,,carmel@fencingfinesse.com,,55088800702,R,,"23/06/2023 -  Limit $20,000 including labour materials",,2/08/2022,Not Monitored
868,MAXSOFT,magiXstrata,170752,1287,SOURCE ENERGY,N,SOURCE ENERGY,,N,Electrical,"Level 12, 2 Mill Street PERTH WA 6000",,,,,,,accounts@sourceenergy.com.au,,20611435208,R,,,,,No
868,MAXSOFT,magiXstrata,139274,1288,CHAD SANDER CONTRACTOR,Z,CHAD SANDER CONTRACTOR,,N,Garden Maintenance,6A Montreal Rd WOODBRIDGE WA,,,,0400 295 658,,,chadsander1@hotmail.com,,58834401822,N,,,,21/07/2022,Not Monitored
868,MAXSOFT,magiXstrata,165842,1290,IRONTEK ROOFING,Z,IRONTEK ROOFING,,N,Roofing,19 Clinton Street KINGSLEY WA 6026,,,,,,,irontek@bigpond.net.au,,51199850361,R,,,,30/05/2024,Not Monitored
868,MAXSOFT,magiXstrata,0,1291,PRESCIENT CONSULTING,Z,PRESCIENT CONSULTING,,N,,33 Chellaston Crescent CARINE WA 6020,,,,417400539,,,rmachell@aapt.net.au,,71660381507,R,,,,25/10/2021,Not Monitored
868,MAXSOFT,magiXstrata,165840,1292,GRANDVIEW CONSTRUCTIONS & HOME,N,Grandview Constructions,,N,Builder,4/9 The Avenue CRAWLEY WA 6009,,,,,0409 109 367,,shane@gview.com.au,,33142140690,R,,,,29/11/2021,No
868,MAXSOFT,magiXstrata,154769,1293,INFINITE ENERGY,Z,INFINITE ENERGY,,N,Electrical,"Suite 3, Level 3 585  Sth Perth Esplanade SOUTH PERTH WA 6151",,,,,,,projects@infiniteenergy.com.au,,36141430328,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,0,1294,LYNC INSURANCE BROKERS PTY LTD,X,LYNC INSURANCE BROKERS PTY LTD,,N,Insurance - Provider,"Level 1, 905 Hay Street PERTH WA 6000",,,,1300127503,,,admin@lyncinsure.com.au,,31169552372,R,,,,6/02/2024,Exempt
868,MAXSOFT,magiXstrata,202987,1295,CASOTTI PLUMBERS,Z,CASOTTI PLUMBERS,,N,PLUMBING & DRAINAGE,5 Beneficial Way WANGARA WA 6065,,,,,0418 911 592,,admin@casottiplumbers.com.au,,54630442885,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,203689,1296,CLIMATE CHANGE RESPONSE,V,CLIMATE CHANGE RESPONSE,,N,,"Suite 7, 1 Howard Street FREMANTLE WA 6959",,,,08 6467 7122,,,admin@CCResponse.com.au,,99140158149,R,,,,,Validating
868,MAXSOFT,magiXstrata,110511,1298,RED FENCING,Z,RED FENCING,,N,,PO Box 716 HILARYS WA 6923,,,,,0417 931 413,,redfencing@iinet.net.au,,97602235093,R,,"06/07/17 Expired PL : 22/2/16 No BC licence held - Work Limit $20,000",,,Not Monitored
868,MAXSOFT,magiXstrata,93027,1299,SCARBOROUGH MAINTENANCE SERVIC,N,SCARBOROUGH MAINTENANCE SERVIC,,N,Garden Maintenance,196 Duke Street SCARBOROUGH WA 6019,,,,,,,smsjbird@gmail.com,,83821452011,R,,"05/12/19 Expired PL : 22/7/2016 No Handyman Licence held Work limit $20,000",,16/09/2024,No
868,MAXSOFT,magiXstrata,31336,1301,TECHWEST SOLUTIONS,Z,TECHWEST SOLUTIONS,,N,Intercom,78B Collingwood Street OSBORNE PARK WA 6017,,,,9445 8844,,,support@techwestsolutions.com.au,,,R,,,,22/11/2021,Not Monitored
868,MAXSOFT,magiXstrata,40420,1302,WESTATE PEST CONTROL,Z,WESTATE PEST CONTROL,,N,,PO Box 2327 MALAGA WA 6944,,,,08 6365 4800,,,,,89207440198,R,,ABN=TRUST : Trustee=Data Holdings Pty Ltd.,,,Not Monitored
868,MAXSOFT,magiXstrata,186880,1303,HERITAGE TUCKPOINTING & RESTOR,Z,HERITAGE TUCKPOINTING & RESTOR,,N,Bricklaying,,,,,0422 307 071,,,office@heritagetuckpointing.net,,,R,,,,13/01/2022,Not Monitored
868,MAXSOFT,magiXstrata,0,1305,CHRISTINE JONES INTERIORS,Z,CHRISTINE JONES INTERIORS,,N,Service Provider,,,,,,,,cj.interiors@bigpond.com,,63461195311,N,,,,,Not Monitored
868,MAXSOFT,magiXstrata,203052,1306,RON'S LAWN MOWING,V,RON'S LAWN MOWING,,N,Lawnmower,,,,,,0401 133 586,,ronssport@hotmail.com,,58755868158,R,,,,12/09/2024,Validating
868,MAXSOFT,magiXstrata,203663,1308,THE ARBOR CENTRE,V,THE ARBOR CENTRE,,N,,PO Box 23 FORRESTFIELD WA 6058,,,,9359 9300,,,enquiries@arborcentre.com.au,,97848490214,R,,,,30/11/2022,Validating
868,MAXSOFT,magiXstrata,203520,1309,SIGN ON,V,SIGN ON,,N,Signwriter,14 Carbon Court OSBORNE PARK WA 6017,,,,9204 9777,,,sales@signon.com.au,,90164555784,R,,,,13/08/2024,Validating
868,MAXSOFT,magiXstrata,0,1310,TPG INTERNET PTY LTD,X,TPG INTERNET PTY LTD,,N,Electrical,65 Waterloo Road NORTH RYDE NSW 2113,,,,,,,customer_service@tpg.com.au,,15068383737,R,,,,,Exempt
868,MAXSOFT,magiXstrata,129488,1311,PLC GROUP,Z,PLC Group,,N,Landscaping,,,,,6118 7178,0421 697 371,,nathan@plcgroupperth.com.au,,,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,63803,1312,SHINE BRIGHT CLEANING EXPERTS,N,SHINE BRIGHT CLEANING EXPERTS,,N,Cleaning,24/10 Geddes Street BALCATTA WA 6021,,,,0468 512 255,0468 512 255,,shyamal@finance21.com.au,,57841488296,N,,,,25/04/2024,No
868,MAXSOFT,magiXstrata,0,1313,SEASCAPES PAINTING,Z,SEASCAPES PAINTING,,N,,23 Hayman Retreat 6210,,,,,0431 377 765,,seascapespainting@gmail.com,,38363895061,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,129488,1314,PROMPT ROOFING,Q,PROMPT ROOFING,,N,Roofing,2/54 O'Malley Street OSBORNE PARK WA 6017,,,,6118 7126,0433 210 028,,quotes@promptroofing.com.au,,,R,,29/4/24 Insufficient Information: No ABN,,2/09/2024,Query
868,MAXSOFT,magiXstrata,169826,1315,PIRONE BUILDERS,Z,PIRONE BUILDERS,,N,Builder,"Suite 1, 8 Commerce Street MALAGA WA 6090",,,,9248 6399,,,paul@pironebuilders.com,,69588336955,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,169815,1316,IDB,N,Infrastructure Development Bui,,N,Builder,PO Box 589 SOUTH PERTH WA 6951,,,,,0422 658 492,,accounts@idbuilders.com.au,,51614959312,R,,,,10/10/2022,No
868,MAXSOFT,magiXstrata,186880,1317,SHAPERS PROPERTY SERVICES,Z,SHAPERS PROPERTY SERVICES,,N,Handyman,PO Box 185 DUNCRAIG  WA  6023,,,,,0410 412 854,,info@shapersproperty.com.au,,,R,,,,17/01/2022,Not Monitored
868,MAXSOFT,magiXstrata,166295,1318,SUBLIME GARDEN CARE,Z,SUBLIME GARDEN CARE,,N,Garden Maintenance,64 Second Avenue CLAREMONT WA 6010,,,,,412939358,,mike@sublimegardencare.com.au,,84345916793,R,,ABN=Trust,,,Not Monitored
868,MAXSOFT,magiXstrata,0,1320,HERRON TODD WHITE,X,HERRON TODD WHITE,,N,Insurance - Valuation,SUBIACO WA 6008,,,,,,,perth@htw.com.au,,16096723590,R,,,,,Exempt
868,MAXSOFT,magiXstrata,169819,1321,COLONIAL FLOOR SANDING & INSTA,Z,COLONIAL FLOOR SANDING & INSTA,,N,General Repairs/Maintenance,58b Congdon Way BOORAGOON WA 6154,,,,,,,colonial.floorsanding@gmail.com,,49325707520,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,129488,1322,DOORS PLUS BALCATTA,Z,DOORS PLUS BALCATTA,,N,Equipment / Hardware,2/7 Erindale Road BALCATTA WA 6021,,,,9468 9162,,,balcatta@doorsplus.com.au,,,R,,,,29/06/2022,Not Monitored
868,MAXSOFT,magiXstrata,14129,1323,PROTECTIVE COATING SYSTEMS,Z,PROTECTIVE COATING SYSTEMS,,N,Waterproofing,Lot 6 Dryandra Court PICTON WA 6229,,,,9726 2500,0417 099 550,,shane@pcsbunbury.com.au,,,R,,,,27/07/2022,Not Monitored
868,MAXSOFT,magiXstrata,132859,1324,GATE BOYS AUTOMATION & FABRICA,Y,GATE BOYS AUTOMATION & FABRICA,,N,Garage Door Repairs,32 Seabrook Way MADINA WA 6167,,,,,0418 897 795,,info@gateboys.net.au,,13600071681,R,,,,12/09/2024,Yes
868,MAXSOFT,magiXstrata,169832,1325,WA PEST CONTROL,Z,WA Pest Control,,N,Pest Control,,,,,0404 378 121,0424 500 036,,wapestcontrol@gmail.com,,35127950892,R,,,,22/09/2022,Not Monitored
868,MAXSOFT,magiXstrata,0,1327,CHANGE ENERGY,X,CHANGE ENERGY,,N,Electrical,10 Milly Court MALAGA  WA 6090,,,,,,,billing@changeenergy.com.au,,63610674881,R,,,,,Exempt
868,MAXSOFT,magiXstrata,169828,1328,SHEN WEIYU,Z,SHEN WEIYU,,N,Lawnmower,118B Renou Street EAST CANNINGTON WA 6107,,,,,0478 974 568,,summer.shen.mowing@gmail.com,,45736500746,N,,,,,Not Monitored
868,MAXSOFT,magiXstrata,56528,1329,STEVEN MURPHY ELECTRICAL,Y,STEVEN MURPHY ELECTRICAL,,N,Electrical,PO Box 286 WEMBLEY WA 6913,,,,9381 7711,0418 951 444,,bookings@smec.net.au,,52301134250,R,,,,13/08/2024,Yes
868,MAXSOFT,magiXstrata,186880,1333,DP GLASS,Z,DP Glass,,N,Glazier,44 Darch Street YOKINE WA 6060,,,,,0458 786 850,,123dpglass@gmail.com,,,R,,,,15/08/2022,Not Monitored
868,MAXSOFT,magiXstrata,0,1334,JIM'S PLUMBING,Z,JIM'S PLUMBING,,N,PLUMBING & DRAINAGE,PO Box 282 RUNDLE MALL SA 5000,,,,,,,accounts@jimsplumbing.net.au,,69609895721,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,151841,1337,TRAYD AUSTRALIA,R,TRAYD AUSTRALIA,,N,Builder,15 Hunt Street MALAGA WA 6090,,,,9321 9321,,,services@trayd.com,,62614479079,R,,Work limit restricted to $20000.,,20/11/2023,Restricted
868,MAXSOFT,magiXstrata,129488,1338,NK WEST,Z,NK WEST,,N,Waterproofing,"Unit 5, 25 Walters Drive OSBORNE PARK WA 6017",,,,6109 0127,0447 744 998,,erica@nkwest.com.au,,,R,,,,26/07/2024,Not Monitored
868,MAXSOFT,magiXstrata,186880,1339,WEST COAST ELEVATORS,Z,WEST COAST ELEVATORS,,N,General Repairs/Maintenance,20 Wynyard Street BELMONT  WA  6104,,,,08 6263 5253,,,info@westcoastelevators.com.au,,,R,,,,16/08/2022,Not Monitored
868,MAXSOFT,magiXstrata,65977,1340,"RICHTEK ELECTRICAL, PLUMBING",Q,"RICHTEK ELECTRICAL, PLUMBING",,N,Electrical,,,,,1300 095 095,,,bookings@richtek.com.au,,Exempt,X,,29/4/24 Insufficient Information: No ABN,,9/02/2023,Query
868,MAXSOFT,magiXstrata,113011,1341,R&J HUNTER ELECTRICAL,Y,R&J HUNTER ELECTRICAL,,N,Electrical,1 Gilmore Street KINGSLEY  WA  6026,,,,08 9309 4070,0419 909 964,,rjhunterelectrics@iinet.net.au,,78163043310,R,,,,19/09/2024,Yes
868,MAXSOFT,magiXstrata,170036,1342,EUROGATE,Y,EUROGATE,,N,Gate Automation,3/41 Discovery Drive BIBRA LAKE WA 6163,,,,9494 1000,,,accounts@eurogate.com.au,,49239563447,R,,,,12/09/2024,Yes
868,MAXSOFT,magiXstrata,169820,1348,GALATEK PLUMBING,Z,GALATEK PLUMBING,,N,PLUMBING & DRAINAGE,47 Silvertop Ave HALLS HEAD WA 6210,,,,,0408 446 313,,troybradshaw313@gmail.com,,42662230904,R,,,,20/06/2024,Not Monitored
868,MAXSOFT,magiXstrata,0,1349,CHC HIRE,Z,CHC HIRE,,N,Builder,14 Irwin Street BELLEVUE WA 6056,,,,9274 2548,,,admin@chcgroup.net.au,,28744506229,R,,,,28/09/2022,Not Monitored
868,MAXSOFT,magiXstrata,186880,1352,VIRGIN BORES,Z,VIRGIN BORES,,N,Reticulation,41 Floyd Street TRIGG WA 6029,,,,0408 454 130,0411 511 611,,freewater@virginbores.com.au,,,R,,,,6/10/2022,Not Monitored
868,MAXSOFT,magiXstrata,0,1353,SAVILLS (WA) PTY LTD,Z,SAVILLS (WA) PTY LTD,,N,Managing Agent,PO Box Z5107 PERTH WA 6831,,,,,,,accounts@savills.com.au,,70003922067,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,79481,1354,BOTANIC LAWNS & LANDSCAPING,Y,BOTANIC LAWNS & LANDSCAPING,,N,Garden Maintenance,256a Jersey Street WEMBLEY WA 6014,,,,,,,pckavenagh@outlook.com,,68230693082,R,,,,3/01/2024,Yes
868,MAXSOFT,magiXstrata,0,1355,PRO LAMPS,Z,PRO LAMPS,,N,Equipment / Hardware,109-111 Abernethy Road BELMONT WA 6104,,,,,,,info@pro-lamps.com.au,,54053917221,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,155797,1357,TERRASOL ELECTRICAL SERVICES,N,TERRASOL ELECTRICAL SERVICES,,N,Electrical,7 Henderson Road STONEVILLE WA 6081,,,,0431 046 643,,,service@terrasol.com.au,,19628784707,R,,20/09/23 Expired PL :,,29/07/2024,No
868,MAXSOFT,magiXstrata,169818,1358,BRICKS FIX,N,BRICKS FIX,,N,Mortar Fretting,55 Heath Road KALAMUNDA WA 6076,,,,,,,bricksfixwa@bigpond.com,,14624995062,R,,,,12/10/2022,No
868,MAXSOFT,magiXstrata,169829,1359,SHINE SOLUTIONS WA,N,SHINE SOLUTIONS WA,,N,Cleaning,6 Hollis Street SAMSON WA 6163,,,,,Cleaning,,hello@shinesolutionswa.com.au,,85198965685,N,,,,17/09/2024,No
868,MAXSOFT,magiXstrata,165196,1361,PEEL GARAGE DOORS,N,PEEL GARAGE DOORS,,N,Garage Door Repairs,3 Sanddune Way WANNANUP WA 6210,,,,0426 113 908,,,ncmfern@gmail.com,,70262471751,R,,"17/11/23 Expired PL : ABN=Trust. 11/4/23: No licences held, restricted to work limit of $20,000.",,,No
868,MAXSOFT,magiXstrata,0,1362,HARVEY NORMAN PORT KENNEDY,Z,HARVEY NORMAN PORT KENNEDY,,N,,400-402 Saltaire Way PORT KENNEDY WA 6172,,,,,,,,,71531588990,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,203156,1364,MANIFIS ELECTRICS & CO,Z,MANIFIS ELECTRICS & CO,,N,Electrical,3 Lehmans Mews GWELUP WA 6016,,,,,,,jamiemanifis@bigpond.com,,68821825353,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,169821,1365,HANDY HILL PROPERTY MAINTENANC,N,HANDY HILL PROPERTY MAINTENANC,,N,Handyman,47 Waverly Road COOLBELLUP WA 6163,,,,6143 1232,,,admin@handyhill.com,,78718269614,R,,"26/06/23 Expired PL : 20/3/23: No licence held. Restricted to work limit of $20,000.",,10/02/2023,No
868,MAXSOFT,magiXstrata,146332,1367,PERTH PLUMBERS WA,Y,PERTH PLUMBERS WA,,N,PLUMBING & DRAINAGE,PO Box 1169 BOORAGOON WA 6954,,,,9418 7313,0416 105 105,,enquiries@perthplumbers.net,,40664015389,R,,Individual performing work must hold a plumbing licence,,28/04/2023,Yes
868,MAXSOFT,magiXstrata,202623,1368,JIM'S FENCING COOLBINIA,V,JIM'S FENCING COOLBINIA,,N,Fencing,390 Walcott Street COOLBINIA WA 6050,,,,,0424 615 550,,danny.pradhan@jimsfencing.com.au,,31425759567,R,,,,23/11/2022,Validating
868,MAXSOFT,magiXstrata,87123,1369,FORWARD MAINTENANCE,R,FORWARD MAINTENANCE,,N,General Repairs/Maintenance,57 Wickling  Drive BECKENHAM WA 6107,,,,,,,forwardmaintenance@gmail.com,,35165733472,R,,NO BRB Licence Held. Work Limited $20000,,16/01/2023,Restricted
868,MAXSOFT,magiXstrata,129488,1370,MR PALMER WA PTY LTD,Q,MR PALMER WA PTY LTD,,N,Tree Lopping,5 Eugene Place ROLEYSTONE  WA  6111,,,,,0409 049 933,,mrpalmerwa@gmail.com,,,R,,29/4/24 Insufficient Information: No ABN,,6/12/2022,Query
868,MAXSOFT,magiXstrata,167981,1373,D&L BUILDING SERVICES,N,D&L BUILDING SERVICES,,N,Builder,PO Box 4590 HARRISDALE WA 6112,,,,,,,accounts@dlbuildingservices.com,,88128512309,R,,,,,No
868,MAXSOFT,magiXstrata,169823,1374,KINGS ELECTRICAL SOLUTIONS,Y,KINGS ELECTRICAL SOLUTIONS,,N,Electrical,111 Rangeview Loop SERPENTINE WA 6125,,,,0413 295 788,,,team@kingselectricalsolutions.com.au,,68627835143,R,,,,24/06/2024,Yes
868,MAXSOFT,magiXstrata,186880,1375,WEEDING WOMEN,Q,WEEDING WOMEN,,N,Garden Maintenance,PO Box 747 OSBORNE PARK WA 6916,,,,,,,bookings@weedingwomen.com.au,,,R,,29/4/24 Insufficient Information: No ABN,,15/12/2022,Query
868,MAXSOFT,magiXstrata,102384,1377,WANDA'S GARDENING LANDSCAPING,Y,WANDA'S GARDENING LANDSCAPING,,N,Garden Maintenance,34 Gillon Street KARAWARA WA 6152,,,,9450 6165,,,sales@wandas.com.au,,58516057312,R,,,,13/05/2024,Yes
868,MAXSOFT,magiXstrata,14457,1378,THE MAT GROUP,Z,THE MAT GROUP,,N,Equipment / Hardware,9-11 Shearson Crescent MENTONE VIC 3194,,,,03 9583 6000,,,accounts@thematgroup.com.au,,56953951560,R,,,,,Not Monitored
868,MAXSOFT,magiXstrata,169830,1382,SPARKPRO,N,Sparkpro Electrical,,N,Electrical,168 Kargotich Road OAKFORD WA 6121,,,,,0422 454 847,,pole@sparkpro.com.au,,61776543190,R,,,,14/03/2024,No
868,MAXSOFT,magiXstrata,202831,1383,ROK GARDEN CLEAN UPS,V,ROK Garden Clean Ups,,N,Garden Maintenance,FORRESTFIELD WA 6058,,,,,0410 973 122,,chad.ohn-khin@westnet.com.au,,47559374270,N,,,,16/05/2024,Validating
868,MAXSOFT,magiXstrata,150086,1384,PROFIX PLUMBING & GAS,N,PROFIX PLUMBING & GAS,,N,PLUMBING & DRAINAGE,SCARBOROUGH WA 6019,,,,,0404 214 214,,tim@profixplumbing.com.au,,19363501094,R,,,,,No
868,MAXSOFT,magiXstrata,0,1385,POWER LEDGER,X,POWER LEDGER,,N,Utility,"Level 2, 108 St Georges Terrac PERTH WA 6000",,,,,,,accounts@powerledger.io,,39612531218,R,,,,,Exempt
868,MAXSOFT,magiXstrata,129488,1389,WESTFERN PAINTING,Q,WESTFERN PAINTING,,N,Painter,17 Axford Road ALEXANDER HEIGHTS WA 6064,,,,,0412 989 454,,westfernpainting@gmail.com,,,R,,29/4/24 Insufficient Information: No ABN,,,Query
868,MAXSOFT,magiXstrata,181732,1390,PRIME FENCING,V,PRIME FENCING,,N,Fencing,6 Driftwood Way BENNET SPRINGS WA 6063,,,,,0425 559 020,,info@prime-fencing.com.au,,80389772994,R,,New Account,,8/03/2023,Validating
868,MAXSOFT,magiXstrata,202415,1391,EXTERNAL WORKS,V,EXTERNAL WORKS,,N,Landscaping,"Unit 2, 3 Carbon Court OSBORNE PARK WA 6017",,,,9204 3700,,,reception@externals.com.au,,15145352281,R,,,,13/09/2024,Validating
868,MAXSOFT,magiXstrata,160042,1393,HALF PRICE LATTICE,V,HALF PRICE LATTICE,,N,Fencing,96 Jersey Street JOLIMONT WA 6014,,,,0400 756 583,,,halfpricelattice@gmail.com,,71885650267,R,,"2/11/20 PL RQ sent( invoice sent instrad of CoC); 26/6/20 PL WC contractor called will send : no work above $20,000 (incl labour, materials)",,,Validating
868,MAXSOFT,magiXstrata,181641,1394,KO COATINGS,N,KO COATINGS,,N,Painter,6 Albany Street LITTLE GROVE 6330,,,,,417965351,,amber.ken@icloud.com,,68160048467,R,,,,13/03/2023,No
868,MAXSOFT,magiXstrata,167984,1395,HAMILTON GARDEN SERVICE,V,HAMILTON GARDEN SERVICE,,N,Garden Maintenance,,,,,,419733491,,info@hamiltongardenservice.com,,83660143653,R,,"12/7/22 PL, WC req sent, received PL schedule and WC tax invoice:",,16/09/2024,Validating
868,MAXSOFT,magiXstrata,168209,1397,URBAN CLEAN,N,URBAN CLEAN,,N,Cleaning,PO Box 1167 LUTWYCHE QLD 4030,,,,,434639342,,sean.millar@urbanclean.com.au,,96600479543,R,,,,2/09/2024,No
