AGID,SOFTVEND,SOFTREG,SPID,TMID,TMREF,OK,Name,Contact,TID,Title,Address,Suburb,State,Pcode,Phone,Mobile,Fax,Email,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2462,ROYAL CONCRETE RESURFACING PTY,Z,Royal Concrete Resurfacing Pty,,N,,"6 Palace Court Cecil Hills, NSW 2171",,,,0414 333 600,0414 333 600,,info@rcrau.com.au,,61611859977,R,,,,11/09/2020,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,30382.0,2463,VAMPIRE PROPERTY SERVICES,Y,VAMPIRE PROPERTY SERVICES,,N,,P O Box 1080 Rozelle NSW 2039,,,,408118924,408118924,,vampirepropertyservices@yahoo.com.au,,62073805688,R,,,,1/11/2018,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,148813.0,2464,JAG WOODWORKS,Y,JAG WOODWORKS,,N,,PO BOX 1888 CASTLE HILL NSW 2154,,,,8850 5553,0418 964 544,,jglezos@jagwoodworks.com.au,,98135952215,R,,,,27/05/2021,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,130069.0,2465,SEWER SURGEON,Y,SEWER SURGEON,,N,,174 Croydon Road CROYDON NSW 2132,,,,1300 734 677,,,info@sewersurgeon.com.au,,61607646293,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,6926.0,2466,SYDNEY INLINE PLUMBING,N,SYDNEY INLINE PLUMBING,,N,,Unit 5 10 Meadow Way BANKSMEADOW NSW 2019,,,,,0419 991 716,,plumb@exemail.com.au,,81922996884,R,,,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,6627.0,2467,JOHN FARRER LOCKSMITH,Y,JOHN FARRER LOCKSMITH,,N,,429B Pitt St SYDNEY NSW 2000,,,,02 9212 2573,,,johnfarrerlocksmith@bigpond.com,,99088043592,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2468,JAMES MENZIES GARDENING,Z,JAMES MENZIES GARDENING,,N,Gardening,"33 Tulloh Street, WILLOUGHBY NSW 2068",,,,,,,,,99189597100,R,,,,16/11/2018,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,95887.0,2469,LOWER NORTHSHORE PAINT & MAINT,N,Lower Northshore Paint & Maint,,N,painter,3 Reserve St Neutral Bay NSW 2089,,,,405042700,405042700,,ralph@northshorepaint.com.au,,96059027802,R,,"New ConID 153461, New ABN 24 636 554 606",,24/05/2021,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2470,MAGNATEX,Z,MAGNATEX,,N,concrete,PO BOX 833 WILLOUGHBY NSW 2068,,,,,413125525,,neil@magnatex.com.au,,58089650411,R,,,,18/12/2018,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2471,MATHIAS NIELSEN/NIKOLAJ ANDERS,X,Mathias Munster Nielsen / Niko,,N,,4/238 Campbell Parade BONDI BEACH NSW 2022,,,,,,,,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2472,CONNECTED BUILDINGS,Z,GCR Management Pty Ltd t/a,,N,,143a Beattie Street Balmain NSW 2041,,,,1300 800 858,,,admin@connectedbuildings.com.au,,15000122850,R,,,,23/11/2018,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,58738.0,2473,ABBAS HATIM GILLITWALLA,Z,ABBAS HATIM GILLITWALLA,,N,,23/9 Marion St AUBURN NSW 2144,,,,80688281,,,abbasg77@gmail.com,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2474,STRATA PLAN 10791,X,STRATA PLAN 10791,,N,,,,,,,,,,,60558041171,N,,,,30/11/2018,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,134094.0,2475,CREDWELL CONSULTING,Y,CREDWELL CONSULTING,,N,,"Suite 4a1, Level 4 410 Elizabeth Street SURRY HILLS NSW 2010",,,,,,,admin@credwell.com.au,,19608814071,R,,Also Approved for Engineers--Consulting,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,151202.0,2476,ONEWAY PAINTING & DECORATING P,N,ONEWAY PAINTING & DECORATING P,,N,,"802, 84-108 Anzac Parade Kensington NSW 2033",,,,,420648157,,whiteisl@hotmail.com,,65619505958,R,,,,6/12/2018,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,22560.0,2477,ACUMEN BUILDING AND ENGINEERIN,Y,ACUMEN BUILDING AND ENGINEERIN,,N,Consulting Engineers,94 HIGHS ROAD WEST PENNANT HILLS NSW 2125,,,,9894 1134,,,peter@acumenconsultants.com.au,,50147693856,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2478,CSSW,Z,CSSW Pty Ltd,,N,,PO Box 915 Lane Cove NSW 1595,,,,02 8386 8731,,,info@childsafestratawindows.com.au,,24616835593,R,,,,26/06/2019,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2479,MAGDY PAINTING,Z,MAGDY PAINTING,,N,Painting,,,,,,,,,,55295695718,R,,,,19/12/2018,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,7993.0,2480,RAMI ISHOW,Z,RAMI ISHOW,,N,,,,,,,,,rami.ishow89@gmail.com,,,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,58738.0,2481,CHARLIE LAWRENCE,Z,CHARLIE LAWRENCE,,N,,43 Holmwood St NEWTOWN NSW 2042,,,,,,,charlie@departmentx.com.au,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,92789.0,2482,POD LANDSCAPING,N,POD LANDSCAPING,,N,,PO Box 2151 BONDI JUNCTION NSW 1355,,,,9388 0106,,,accounts@podlandscaping.com,,55116351636,R,,30/09/22 Expired PL :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,52045.0,2483,ADVANCED SOLUTIONS GROUP,Y,ADVANCED SOLUTIONS GROUP,,N,,"Unit 26, 7-9 Percy Street AUBURN NSW 2144",,,,1300789474,,,advanced@solution4u.com.au,,71126916112,R,,"SWMS Held, filed under GEN",,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,134783.0,2484,VIOLET MERHI,Z,VIOLET MERHI,,N,,104/127-147 Cook Rd CENTENNIAL PARK NSW 2021,,,,,,,,,,R,,,,13/12/2018,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,10705.0,2485,ICON CONSTRUCTION GROUP,Y,ICON CONSTRUCTION GROUP,,N,Builder,"Suite 5.02, 4-8 Woodsville St HURSTVILLE NSW 2220",,,,95795966,,,info@iconconstructiongroup.com.au,,16099892332,R,,Business Rego Recieved = Icon Construction Group Pty Ltd,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2486,LANDLAY NSW,Z,LANDLAY NSW,,N,,PO BOX 3130 MARRICKVILLE METRO NSW 2204,,,,,,,accounts@landlay.com,,84149926358,R,,,,11/01/2019,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,93897.0,2487,BONDI PLUMBING,N,BONDI PLUMBING,,N,,,,,,,,,contact@bondiplumbing.com.au,,35143673241,R,,01/06/22 Expired PL :,,14/12/2018,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,9203.0,2488,ADT FIRE MONITORING,N,ADT FIRE MONITORING,,N,,PO BOX 7249 SILVERWATER NSW 2128,,,,99477321,,,adt-accountsquery@tycoint.com,,93076836416,R,,21/9/16 SWMS held- see in scanned section General Insurance,,15/06/2023,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2489,MR A STANTON,X,Andrew Stanton,,N,,Unit 3 127-147 Cook Road CENTENNIAL PARK NSW 2021,,,,93307770,,,apstanton@hotmail.com,,,R,,,,23/03/2022,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,129333.0,2490,IAN RUNECKLES,Z,IAN RUNECKLES,,N,,3/238 Campbell Pde BONDI NSW 2026,,,,,,,iruneckles@gmail.com,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,151201.0,2491,MILTON CARPENTRY AND CONSTRUCT,N,MILTON CARPENTRY AND CONSTRUCT,,N,,49 Swinson Road BLACKTOWN NSW 2148,,,,,,,,,57078102565,R,,,,12/06/2019,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2492,SHARPLINE PLUMBING,Z,SHARPLINE PLUMBING,,N,,12/2 Marathon Rd Darling Point NSW 2027,,,,,0433 597 941,,david@sharplineplumbing.com,,95683915652,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,64015.0,2493,GARY SMITH PLUMBING,N,GARY SMITH PLUMBING,,N,,3 White Cedar Drive CASTLE HILL NSW 2154,,,,,,,,,29255046577,R,,5/10/11 Expired PL Letter emailed/ faxed; 30/08/11 Expired PL :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2494,JEFFREY DELMONTE,X,Jeffrey Jack,,N,,Unit 6 127 Cook Rd Centennial Park,,,,,409922899,,,,,N,,,,24/01/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,86498.0,2495,ANTHONY GRIEVES PTY LTD,N,ANTHONY GRIEVES PTY LTD,,N,,PO box 379 Potts Point    1335,,,,293604988,413816666,,,,66002608602,R,,16/10/2015 Contractor will not be sending in paperwork. 26/06/2015 No Response to Correspondance 29/09/2014 NO PL & W/COMP Letter sent - 03/07/14 Expired PL : 25/06/2014 WC reminder posted No OFT Company Licence Held - Limit $5000 per job,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,86498.0,2496,ANTHONY GRIEVES PTY LTD,N,ANTHONY GRIEVES PTY LTD,,N,,,,,,293604988,413816666,,,,66002608602,R,,16/10/2015 Contractor will not be sending in paperwork. 26/06/2015 No Response to Correspondance 29/09/2014 NO PL & W/COMP Letter sent - 03/07/14 Expired PL : 25/06/2014 WC reminder posted No OFT Company Licence Held - Limit $5000 per job,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,999.0,2497,P.R.KING & SONS,Y,P.R.KING & SONS,,N,,,,,,295607344,,,,,85000134547,R,,7/12/21 SWMS filed under GEN : Advised Licence not required for Lift servicing. : NOT LICENSED for electrical work :,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2498,RAYNER SALES & MARKETING,X,RAYNER SALES & MARKETING,,N,,127 Cook Road,,,,,,,,,,N,,,,5/02/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,99407.0,2499,TERRY DWYER,Z,MR Terry Dwyer,,N,,5/26 Marcel Avenue Randwick NSW 2031,,,,410452839,,,renovate@hotmail.com,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,9808.0,2500,INITIAL THE EXPERTS IN HYGIENE,Y,Initial,,N,,,,,,,,,,,98000034597,N,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,553.0,2501,FLICK ANTICIMEX PTY,Y,FLICK ANTICIMEX,,N,,148 OLD PITWATER ROAD BROOKVALE   NSW 2100,,,,,,,,,85000059665,R,,23/09/16 SWMS held :Approved for hygiene services & pest control. The Individual performing Pest Control Work must hold PMT Licence,,1/08/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1005.0,2502,PAUL MIDDEN & SON ELECTRICAL,Y,PAUL MIDDEN & SON ELECTRICAL,,N,,22 Dolphin Street Randwick 2031,,,,4182324820,,,paulmidden@bigpond.com,,35729570719,N,,,,29/02/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,89669.0,2503,SEATON AUSTRALIA,Y,Seton Australia,,N,,PO BOX 5006 Greystanes NSW 2145,,,,1800651173,,,SetonAust_accounts@seton.com,,28000788447,R,,,,22/03/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,3745.0,2504,ARA BUILDING,Y,ARA BUILDING,,N,,LEVEL 2 10 BRIDGE ROAD STANMORE NSW 2048,,,,1300660573,,,,,55104799939,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,151983.0,2505,GARY MAWER,N,Gary Mawer Interior Linings,,N,,1 Chestnut Ave BOMADERRY NSW 2541,,,,,412251804,,garymawer21@bigpond.com,,48712387167,R,,,,14/02/2019,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,149511.0,2506,SYDNEY WEST GARAGE DOORS,Y,SYDNEY WEST GARAGE DOORS,,N,,21 Wintaroo Crescent ST HELENS PARK NSW 2560,,,,,439991346,,steve@swgd.com.au,,15768423667,R,,,,5/03/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2507,DANIAS TIMBER,X,DANIAS TIMBER,,N,,177 Victoria Road Marrickville NSW 2204,,,,9564 3434,,,evan@danias.com.au,,67288935804,R,,,,16/03/2022,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2508,VIEWEY REAL ESTATE,X,VIEWEY REAL ESTATE,,N,,,,,,,,,,,31612601279,R,,,,22/02/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2509,MITAKA,Q,MITAKA,,N,,,,,,,433707989,,jalbagly@bigpond.com,,18905456160,R,,,,30/11/2023,Query
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2510,MARCUS EL SAFTY,X,MARCUS EL SAFTY,,N,,"Suite 303, Level 3, 507 Kent St SYDNEY NSW 2000",,,,,,,marcus@mesconsult.com.au,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,152100.0,2511,PAINT AINT PAINT,N,PAINT AINT PAINT,,N,,1142 Victoria Rd WEST RYDE NSW 2114,,,,,,,,,95421088978,R,,03/06/19 Expired PL :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,143986.0,2512,Lift Technologies,Y,Lift Technologies,,N,,"U1, 335 Parramatta Road Leichhardt NSW 2040",,,,,,,accounts@lifttech.com.au,,34617897122,R,,,,7/08/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,85930.0,2513,BRONSON SAFETY,X,BRONSON SAFETY,,N,,PO BOX 105 CANNON HILL QLD 4170,,,,1300095701,,,admin@bronsonsafety.com.au,,65139516957,R,,,,19/06/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,133153.0,2514,CKB PROJECTS & CONSULTING,Y,CKB PROJECTS & CONSULTING,,N,,PO BOX 6189 NARRAWEENA NSW 2099,,,,,452451443,,craig@ckbgroup.com.au,,63604134045,R,,,,24/04/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2515,PRONTO PLUMBING,Z,PRONTO PLUMBING,,N,,"Unit 17, 10-18 Ocean Street BANKSMEADOW NSW 2019",,,,,,,kellie@prontoexpressplumbing.com.au,,96152118164,R,,,,26/04/2019,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,107639.0,2516,JMF GARDENS,N,JMF GARDENS,,N,,22 Gorada Ave KIRRAWEE NSW 2232,,,,,421814658,,jmfgardens@live.com,,68614003507,R,,26/816 PL request emailed,,22/03/2019,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,153689.0,2517,THE WINDOW GUY,Y,THE WINDOW GUY,,N,Window Sashes,24/727 The Horsley Dr Smithfield NSW 2164,,,,1300 663 664,,,,,46613909961,R,,,,10/08/2023,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,152232.0,2518,RAPTOR ELECTRICAL SERVICES,N,RAPTOR ELECTRICAL SERVICES,,N,,PO BOX 308 GREENACRE NSW 2190,,,,,403729055,,sterios@raptorelectrical.com.au,,90611605228,R,,01/05/19 Expired PL :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,24455.0,2519,PACIFIC MIST,A,Pacific Mist Watering Systems,,N,,5/80 Reserve Rd ARTARMON NSW 2046,,,,02 9346 1077,,,,,59050097704,R,,NOT licensed for Meter & Mains Connections :,,29/09/2020,Alert
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2520,MR JASON LITTLE,X,MR JASON LITTLE,,N,,11/238 Campbell Parade Bondi Beach NSW 2026,,,,,0478 794899,,jaslittle@me.com,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2521,MS ANGIE OXFORD,X,MS ANGIE OXFORD,,N,,6/306 Edgeware Road NEWTOWN NSW 2042,,,,,424352011,,,,,N,,,,4/04/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,100048.0,2522,SAFRALOU,N,SAFRALOU,,N,,15 Edmunson Close THORNLEIGH NSW 2120,,,,,408491232,,john@safralou.com,,72050100975,R,,"22/02/2021- called contractor, will send ins soon : 19/02/2021- Called contractor , and send email requesting insurances :",,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2523,BELLEVUE ELECTRICAL,Z,BELLEVUE ELECTRICAL,,N,,Unit 13/13 Belmont Ave WOLLSTONECRAFT NSW 2065,,,,448326234,,,bellevueelectrical@gmail.com,,54627109746,R,,,,4/04/2019,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,152746.0,2524,DRS ELECTRICAL SERVICES,N,DRS ELECTRICAL SERVICES,,N,,PO Box 782 STRAWBERRY HILLS NSW 2012,,,,,,,,,77603637216,R,,,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2525,COLLECTIVE INSURANCE BROKERS,X,COLLECTIVE INSURANCE BROKERS,,N,,,,,,8319 5670,,,amorrissey@collectiveib.com.au,,27625475434,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2526,MR ROBERT WOODS,X,M. Robert Woods,,N,,1/4 Village Lower Road VAUCLUSE NSW 2030,,,,,414517211,,rob.woodsie@gmail.com,,Exempt,X,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2527,SPOTS AND SPACE,X,SPOTS AND SPACE,,N,,124 Redfern St REDFERN NSW 2016,,,,,,,,,,N,,,,3/12/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2528,MS NATASHA WADHER,X,MS NATASHA WADHER,,N,,83 Mona Vale Road MONA VALE NSW 2103,,,,,466819086,,natasha.wadher@hotmail.com,,,N,,,,4/04/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,152104.0,2529,FORTIS SECURITY P/L,N,FORTIS SECURITY P/L,,N,Intercoms,,,,,1300860218,431860124,,,,35163628028,R,,29/05/20 Expired PI :,,9/10/2020,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,140752.0,2530,ROOF & BUILDING MAINTENANCE,N,ROOF & BUILDING MAINTENANCE,,N,,PO BOX 426 HAMILTON CENTRAL QLD 4007,,,,1800550037,,,,,36260958491,R,,,,27/06/2019,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,23979.0,2531,TRIMEVAC,N,TRIMEVAC,,N,,"Level 1, 677 High Street KEW EAST, VIC 3102",,,,03 9896 8625,,,trimaccounts@greencap.com.au,,52050539565,R,,06/11/23 Expired PI :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,104544.0,2532,ALPHA PLUMBING,Y,ALPHA PLUMBING,,N,,PO BOX 4012 DENISTONE EAST NSW 2112,,,,91269343,,,,,13146162272,R,,09/07/24 still suppressed 22/08/22: ABN detailed supressed on lookup page,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2533,STRATA TAX,X,STRATA TAX,,N,,Locked Bag 1919 ST LEONARDS NSW 1590,,,,,,,,,94619306311,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2534,S AND L BAN,X,S AND L BAN,,N,,1/2-10 Nilson Street Hillsdale NSW 2036,,,,,,,sueban55@hotmail.com,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,136228.0,2535,MAGPIE MAINTENANCE,R,MAGPIE MAINTENANCE,,N,,PO BOX 592 GYMEA NSW 2227,,,,02 9501 0193,0402 102 678,,info@magpiemaintenance.com.au,,12489490439,R,,Work Limit $5000 Inc GST - No NSW OFT Partneship lic held.,,28/06/2022,Restricted
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,143785.0,2536,VOIPFORCE,N,VOIPFORCE,,N,,ARTARMON NSW 2064,,,,284247900,,,accountsreceivable@voip.com.au,,75091431202,R,,,,11/07/2024,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,148024.0,2537,DIAMOND GARDENING,N,DIAMOND GARDENING,,N,,PO Box 485 ARTARMON NSW 1570,,,,,0414 714 540,,diamondgardening@outlook.com,,65601634842,R,,07/10/20 Expired PL :,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,48432.0,2538,Warrens Greener Gardens,Y,Warrens Greater Gardens,,N,,13 Alice St Sans Souci NSW 2219,,,,,0416 180 750,,warren@greenergardens.com.au,,38842782127,R,,,,7/03/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2539,STRATA PLAN 71584,X,STRATA PLAN 71584,,N,,,,,,,,,,,13450427027,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,76379.0,2540,MASTER GARDENER (NSW) PTY LTD,Z,Master Gardener (Nsw) Pty Ltd,,N,,,,,,,,,pfamiglietti@hallchadwick.com.au,,,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2541,ABOVE AND BEYOND TREE CARE,D,ABOVE AND BEYOND TREE CARE,,N,Tree Lopping,,,,,,0411 709 235,,,,57323059109,R,,,,,Deleted SM Data
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,76861.0,2542,NOBEL PROPERTY SERVICES,N,NOBEL PROPERTY SERVICES,,N,,"Suite 18, Level 2, 127- 141 Forest Road HURSTVILLE NSW 2112",,,,,451758530,,ming@nobelpropertyservices.com.au,,32138432970,R,,"05/10/22 Expired PL : Not Licenced for Handyman Work - Work Limit $5,000",,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,656.0,2543,ALERT LOCKS & SECURITY,N,ALERT LOCKS & SECURITY,,N,Locksmiths,PO Box 747 ARTARMON NSW 1570,,,,9418 9277,,,accounts@alertlocksmiths.com.au,,58060012008,R,,"02/09/22 Expired PL : 21/10/21 - New owners under ABN 51653489840, New ConID 3525.    10/09/21 - Maria advised sellling business and retiring. New owners take",,24/04/2019,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,153579.0,2544,LUCAS PROPERTY MAINTENANCE,N,LUCAS PROPERTY MAINTENANCE,,N,,345 Seven Hills Rd Seven Hills NSW 2147,,,,,41460593,,h.lucas@bigpond.net.au,,15145324741,R,,,,23/06/2021,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,42611.0,2545,OL PAINTING,A,OL PAINTING,,N,,"Suite 284, 4 Young St, NEUTRAL BAY NSW 2089",,,,1300790102,,,info@ol-painting.com.au,,82109502829,R,,Business Regstration Scanned,,,Alert
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2546,MR NORMAN LOUEY,X,MR NORMAN LOUEY,,N,,PO BOX 2119 ROSE BAY NORTH NSW 2030,,,,,0414 551234,,norman@y7mail.com,,,N,,,,28/10/2021,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1144.0,2547,VODOCO SERVICES,Y,VODOCO SERVICES,,N,,14 Nyan St CHIFLEY NSW 2036,,,,413387095,,,vodocoservices@gmail.com,,31595981360,R,,,,25/10/2021,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2548,MS J DAWSON,X,MS J DAWSON,,N,,"Unit 2, 8 Dunblane Street Camperdown NSW 2050",,,,,0477 242 116,,jodawson711@gmail.com,,Exempt,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,155204.0,2549,A TOUCH OF GRASS,Y,A TOUCH OF GRASS,,N,,PO BOX 1240 DOUBLE BAY NSW 1360,,,,,0412 976 759,,martyn@atouchofgrass.com.au,,90919921771,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2550,AC 2 U AIR CONDITIONING SERVIC,Z,AC 2 U AIR CONDITIONING SERVIC,,N,,"33 Genkins Rd, carlingford nsw 2118",,,,86786502,450155155,,ac2uairconditioning@outlook.com,,49970239186,R,,,,3/05/2019,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,14267.0,2551,ECONOMOS,Y,Economos Strata Services Pty L,,N,,PO BOX Q285 QVB Post Office SYDNEY NSW 1230,,,,92662200,,,accounts@economos.com.au,,37650973032,R,,,,29/08/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2552,GREGORY L RYAN,X,GREGORY L RYAN,,N,,,,,,,,,phillyoz@optusnet.com.au,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,140009.0,2553,SP SCREENS PTY LTD,N,SP SCREENS PTY LTD,,N,,"unit 4, 51 Chard rd Brookvale NSW 2100",,,,1300939700,,,salessupport@spscreens.com.au,,67167984438,R,,"16/04/2024- PL, WC and Sec Lic renewal requested: 26/10/2023 - Master security license has expired. W.C req.  09/10/23 Expired PL :",,12/02/2020,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,17741.0,2554,AUSTRAL MONSOON DOOR SERVICES,Y,AUSTRAL MONSOON DOOR SERVICES,,N,,"PO BOX 294, FAIRFIELD NSW 1860",,,,9892 3188,,,,,43058483546,R,,,,14/05/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,56925.0,2555,RED BLACK EARTH,Y,RED BLACK EARTH,,N,,PO BOX 1659 DEE WHY 2099,,,,412928761,04129 28761,,,,92132532346,R,,"Telecommunications, Alarm and Security System",,31/03/2023,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2556,TIM'S HOME MAINTENANCE,Z,TIM'S HOME MAINTENANCE,,N,,,,,,,,,,,86254324800,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2557,MASTER OF TREES,Z,MASTER OF TREES,,N,,,,,,,404446040,,masteroftrees1@hotmail.com,,50397071278,R,,,,16/05/2019,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,155949.0,2558,JOYFUL PAINTING,N,JOYFUL PAINTING,,N,,"39A Chester Hill Rd, CHESTER HILL, NSW, 2162",,,,,,,,,56782725406,R,,28/10/20 Expired PL :,,11/06/2019,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2559,TIM DOYLE,X,TIM DOYLE,,N,,16/ 124 Redfern St REDFERN NSW 2016,,,,,,,timdoyle2305@gmail.com,,,R,,,,22/05/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,2560,FORTE SENES HOTELS,X,FORTE SENES HOTELS,,N,,56 Kellett Street Potts Point NSW 2011,,,,,,,admin@fortesenes.com,,,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,116847.0,2561,FROZONEAIR,Z,FROZONEAIR,,N,,"15/20 Narabang Way, Belrose 2085",,,,1300715940,,,service@frozoneair.com.au,,88166239765,R,,,,,Not Monitored
